wgs_id	color	tetM
SRR3360609	#d7b5d8	0
SRR3360610	#d7b5d8	0
SRR3360611	#d7b5d8	0
SRR3360612	#d7b5d8	0
SRR3360613	#d7b5d8	0
SRR3360614	#d7b5d8	0
SRR3360615	#ce1256	1
SRR3360616	#d7b5d8	0
SRR3360617	#d7b5d8	0
SRR3360618	#d7b5d8	0
SRR3360619	#d7b5d8	0
SRR3360620	#d7b5d8	0
SRR3360621	#d7b5d8	0
SRR3360622	#d7b5d8	0
SRR3360623	#d7b5d8	0
SRR3360624	#ce1256	1
SRR3360625	#ce1256	1
SRR3360626	#d7b5d8	0
SRR3360627	#d7b5d8	0
SRR3360628	#d7b5d8	0
SRR3360629	#d7b5d8	0
SRR3360630	#d7b5d8	0
SRR3360631	#d7b5d8	0
SRR3360632	#d7b5d8	0
SRR3360633	#d7b5d8	0
SRR3360634	#d7b5d8	0
SRR3360635	#d7b5d8	0
SRR3360636	#d7b5d8	0
SRR3360637	#d7b5d8	0
SRR3360638	#d7b5d8	0
SRR3360639	#d7b5d8	0
SRR3360640	#d7b5d8	0
SRR3360641	#d7b5d8	0
SRR3360642	#d7b5d8	0
SRR3360643	#d7b5d8	0
SRR3360644	#ce1256	1
SRR3360645	#d7b5d8	0
SRR3360646	#d7b5d8	0
SRR3360647	#ce1256	1
SRR3360648	#d7b5d8	0
SRR3360649	#d7b5d8	0
SRR3360650	#d7b5d8	0
SRR3360651	#ce1256	1
SRR3360652	#ce1256	1
SRR3360653	#d7b5d8	0
SRR3360654	#d7b5d8	0
SRR3360655	#d7b5d8	0
SRR3360656	#d7b5d8	0
SRR3360657	#d7b5d8	0
SRR3360658	#d7b5d8	0
SRR3360659	#d7b5d8	0
SRR3360660	#d7b5d8	0
SRR3360661	#d7b5d8	0
SRR3360662	#d7b5d8	0
SRR3360663	#d7b5d8	0
SRR3360664	#d7b5d8	0
SRR3360665	#d7b5d8	0
SRR3360666	#d7b5d8	0
SRR3360667	#d7b5d8	0
SRR3360668	#d7b5d8	0
SRR3360669	#d7b5d8	0
SRR3360670	#d7b5d8	0
SRR3360671	#d7b5d8	0
SRR3360672	#ce1256	1
SRR3360673	#d7b5d8	0
SRR3360674	#d7b5d8	0
SRR3360675	#d7b5d8	0
SRR3360676	#d7b5d8	0
SRR3360677	#d7b5d8	0
SRR3360678	#ce1256	1
SRR3360679	#d7b5d8	0
SRR3360680	#d7b5d8	0
SRR3360681	#d7b5d8	0
SRR3360682	#d7b5d8	0
SRR3360683	#d7b5d8	0
SRR3360684	#d7b5d8	0
SRR3360685	#d7b5d8	0
SRR3360686	#d7b5d8	0
SRR3360687	#d7b5d8	0
SRR3360688	#d7b5d8	0
SRR3360689	#d7b5d8	0
SRR3360690	#d7b5d8	0
SRR3360691	#ce1256	1
SRR3360692	#d7b5d8	0
SRR3360693	#d7b5d8	0
SRR3360694	#d7b5d8	0
SRR3360695	#d7b5d8	0
SRR3360696	#d7b5d8	0
SRR3360697	#ce1256	1
SRR3360698	#d7b5d8	0
SRR3360699	#d7b5d8	0
SRR3360700	#d7b5d8	0
SRR3360701	#d7b5d8	0
SRR3360702	#d7b5d8	0
SRR3360703	#d7b5d8	0
SRR3360704	#d7b5d8	0
SRR3360705	#d7b5d8	0
SRR3360706	#d7b5d8	0
SRR3360707	#d7b5d8	0
SRR3360708	#d7b5d8	0
SRR3360709	#d7b5d8	0
SRR3360710	#d7b5d8	0
SRR3360711	#d7b5d8	0
SRR3360712	#d7b5d8	0
SRR3360713	#ce1256	1
SRR3360714	#d7b5d8	0
SRR3360715	#d7b5d8	0
SRR3360716	#d7b5d8	0
SRR3360717	#d7b5d8	0
SRR3360718	#d7b5d8	0
SRR3360719	#d7b5d8	0
SRR3360720	#d7b5d8	0
SRR3360721	#d7b5d8	0
SRR3360722	#d7b5d8	0
SRR3360723	#d7b5d8	0
SRR3360724	#d7b5d8	0
SRR3360725	#d7b5d8	0
SRR3360726	#d7b5d8	0
SRR3360727	#ce1256	1
SRR3360728	#d7b5d8	0
SRR3360729	#d7b5d8	0
SRR3360730	#d7b5d8	0
SRR3360731	#d7b5d8	0
SRR3360732	#d7b5d8	0
SRR3360733	#d7b5d8	0
SRR3360734	#d7b5d8	0
SRR3360735	#d7b5d8	0
SRR3360736	#ce1256	1
SRR3360737	#d7b5d8	0
SRR3360738	#d7b5d8	0
SRR3360739	#d7b5d8	0
SRR3360740	#d7b5d8	0
SRR3360741	#d7b5d8	0
SRR3360743	#d7b5d8	0
SRR3360744	#d7b5d8	0
SRR3360745	#d7b5d8	0
SRR3360746	#d7b5d8	0
SRR3360747	#d7b5d8	0
SRR3360748	#d7b5d8	0
SRR3360749	#ce1256	1
SRR3360750	#ce1256	1
SRR3360751	#d7b5d8	0
SRR3360752	#d7b5d8	0
SRR3360753	#d7b5d8	0
SRR3360754	#d7b5d8	0
SRR3360755	#d7b5d8	0
SRR3360766	#d7b5d8	0
SRR3360768	#d7b5d8	0
SRR3360769	#d7b5d8	0
SRR3360770	#d7b5d8	0
SRR3360771	#d7b5d8	0
SRR3360772	#d7b5d8	0
SRR3360773	#d7b5d8	0
SRR3360774	#d7b5d8	0
SRR3360787	#d7b5d8	0
SRR3360800	#d7b5d8	0
SRR3360806	#d7b5d8	0
SRR3360808	#d7b5d8	0
SRR3360809	#d7b5d8	0
SRR3360810	#d7b5d8	0
SRR3360811	#d7b5d8	0
SRR3360812	#d7b5d8	0
SRR3360813	#d7b5d8	0
SRR3360818	#d7b5d8	0
SRR3360819	#d7b5d8	0
SRR3360820	#d7b5d8	0
SRR3360821	#d7b5d8	0
SRR3360822	#d7b5d8	0
SRR3360823	#d7b5d8	0
SRR3360824	#d7b5d8	0
SRR3360825	#d7b5d8	0
SRR3360826	#d7b5d8	0
SRR3360827	#d7b5d8	0
SRR3360828	#d7b5d8	0
SRR3360829	#d7b5d8	0
SRR3360830	#d7b5d8	0
SRR3360831	#ce1256	1
SRR3360832	#d7b5d8	0
SRR3360833	#d7b5d8	0
SRR3360834	#d7b5d8	0
SRR3360835	#d7b5d8	0
SRR3360836	#ce1256	1
SRR3360837	#d7b5d8	0
SRR3360838	#ce1256	1
SRR3360839	#d7b5d8	0
SRR3360840	#d7b5d8	0
SRR3360841	#d7b5d8	0
SRR3360842	#d7b5d8	0
SRR3360843	#d7b5d8	0
SRR3360844	#d7b5d8	0
SRR3360845	#d7b5d8	0
SRR3360846	#d7b5d8	0
SRR3360847	#d7b5d8	0
SRR3360848	#ce1256	1
SRR3360849	#d7b5d8	0
SRR3360850	#d7b5d8	0
SRR3360851	#d7b5d8	0
SRR3360852	#d7b5d8	0
SRR3360853	#d7b5d8	0
SRR3360854	#d7b5d8	0
SRR3360855	#d7b5d8	0
SRR3360856	#d7b5d8	0
SRR3360857	#ce1256	1
SRR3360858	#d7b5d8	0
SRR3360859	#d7b5d8	0
SRR3360860	#ce1256	1
SRR3360861	#ce1256	1
SRR3360862	#ce1256	1
SRR3360863	#d7b5d8	0
SRR3360864	#d7b5d8	0
SRR3360865	#ce1256	1
SRR3360866	#d7b5d8	0
SRR3360867	#ce1256	1
SRR3360868	#d7b5d8	0
SRR3360869	#d7b5d8	0
SRR3360870	#d7b5d8	0
SRR3360871	#d7b5d8	0
SRR3360872	#ce1256	1
SRR3360873	#d7b5d8	0
SRR3360874	#d7b5d8	0
SRR3360875	#d7b5d8	0
SRR3360876	#ce1256	1
SRR3360877	#d7b5d8	0
SRR3360878	#d7b5d8	0
SRR3360879	#d7b5d8	0
SRR3360880	#d7b5d8	0
SRR3360881	#d7b5d8	0
SRR3360882	#d7b5d8	0
SRR3360883	#d7b5d8	0
SRR3360884	#d7b5d8	0
SRR3360885	#d7b5d8	0
SRR3360886	#d7b5d8	0
SRR3360887	#d7b5d8	0
SRR3360888	#d7b5d8	0
SRR3360889	#d7b5d8	0
SRR3360890	#d7b5d8	0
SRR3360891	#d7b5d8	0
SRR3360892	#d7b5d8	0
SRR3360893	#d7b5d8	0
SRR3360894	#ce1256	1
SRR3360895	#d7b5d8	0
SRR3360896	#d7b5d8	0
SRR3360897	#d7b5d8	0
SRR3360898	#d7b5d8	0
SRR3360899	#ce1256	1
SRR3360900	#d7b5d8	0
SRR3360902	#d7b5d8	0
SRR3360903	#d7b5d8	0
SRR3360904	#ce1256	1
SRR3360905	#d7b5d8	0
SRR3360906	#d7b5d8	0
SRR3360907	#d7b5d8	0
SRR3360908	#d7b5d8	0
SRR3360909	#d7b5d8	0
SRR3360910	#d7b5d8	0
SRR3360911	#d7b5d8	0
SRR3360912	#d7b5d8	0
SRR3360913	#d7b5d8	0
SRR3360914	#d7b5d8	0
SRR3360915	#d7b5d8	0
SRR3360916	#d7b5d8	0
SRR3360917	#d7b5d8	0
SRR3360918	#d7b5d8	0
SRR3360919	#d7b5d8	0
SRR3360920	#d7b5d8	0
SRR3360921	#d7b5d8	0
SRR3360922	#d7b5d8	0
SRR3360924	#d7b5d8	0
SRR3360925	#d7b5d8	0
SRR3360926	#d7b5d8	0
SRR3360927	#d7b5d8	0
SRR3360929	#d7b5d8	0
SRR3360930	#d7b5d8	0
SRR3360931	#d7b5d8	0
SRR3360932	#d7b5d8	0
SRR3360933	#d7b5d8	0
SRR3360934	#d7b5d8	0
SRR3360935	#d7b5d8	0
SRR3360936	#ce1256	1
SRR3360937	#d7b5d8	0
SRR3360938	#ce1256	1
SRR3360939	#d7b5d8	0
SRR3360940	#d7b5d8	0
SRR3360941	#d7b5d8	0
SRR3360943	#d7b5d8	0
SRR3360944	#d7b5d8	0
SRR3360945	#d7b5d8	0
SRR3360946	#d7b5d8	0
SRR3360947	#d7b5d8	0
SRR3360948	#d7b5d8	0
SRR3360949	#d7b5d8	0
SRR3360950	#d7b5d8	0
SRR3360951	#d7b5d8	0
SRR3360952	#d7b5d8	0
SRR3360953	#d7b5d8	0
SRR3360954	#d7b5d8	0
SRR3360956	#d7b5d8	0
SRR3360957	#d7b5d8	0
SRR3360958	#d7b5d8	0
SRR3360959	#d7b5d8	0
SRR3360960	#d7b5d8	0
SRR3360961	#d7b5d8	0
SRR3360962	#d7b5d8	0
SRR3360963	#ce1256	1
SRR3360964	#d7b5d8	0
SRR3360965	#d7b5d8	0
SRR3360966	#d7b5d8	0
SRR3360967	#ce1256	1
SRR3360968	#d7b5d8	0
SRR3360969	#ce1256	1
SRR3360970	#d7b5d8	0
SRR3360971	#ce1256	1
SRR3360972	#d7b5d8	0
SRR3360973	#d7b5d8	0
SRR3360974	#d7b5d8	0
SRR3360975	#d7b5d8	0
SRR3360976	#ce1256	1
SRR3360977	#d7b5d8	0
SRR3360978	#d7b5d8	0
SRR3360979	#ce1256	1
SRR3360980	#d7b5d8	0
SRR3360981	#d7b5d8	0
SRR3360982	#ce1256	1
SRR3360983	#d7b5d8	0
SRR3360984	#d7b5d8	0
SRR3360985	#d7b5d8	0
SRR3360986	#d7b5d8	0
SRR3360987	#d7b5d8	0
SRR3360988	#d7b5d8	0
SRR3360989	#d7b5d8	0
SRR3360990	#ce1256	1
SRR3360991	#ce1256	1
SRR3360992	#d7b5d8	0
SRR3360993	#d7b5d8	0
SRR3360994	#ce1256	1
SRR3360995	#d7b5d8	0
SRR3360996	#d7b5d8	0
SRR3360997	#d7b5d8	0
SRR3360998	#d7b5d8	0
SRR3360999	#d7b5d8	0
SRR3361000	#d7b5d8	0
SRR3361001	#d7b5d8	0
SRR3361002	#d7b5d8	0
SRR3361003	#d7b5d8	0
SRR3361011	#d7b5d8	0
SRR3361012	#d7b5d8	0
SRR3361021	#d7b5d8	0
SRR3361022	#d7b5d8	0
SRR3361023	#d7b5d8	0
SRR3361024	#d7b5d8	0
SRR3361025	#ce1256	1
SRR3361026	#d7b5d8	0
SRR3361027	#d7b5d8	0
SRR3361029	#d7b5d8	0
SRR3361031	#d7b5d8	0
SRR3361044	#d7b5d8	0
SRR3361056	#d7b5d8	0
SRR3361070	#d7b5d8	0
SRR3361071	#d7b5d8	0
SRR3361072	#d7b5d8	0
SRR3361073	#d7b5d8	0
SRR3361074	#d7b5d8	0
SRR3361075	#d7b5d8	0
SRR3361083	#d7b5d8	0
SRR3361096	#d7b5d8	0
SRR3361098	#d7b5d8	0
SRR3361099	#d7b5d8	0
SRR3361100	#d7b5d8	0
SRR3361101	#d7b5d8	0
SRR3361102	#d7b5d8	0
SRR3361103	#d7b5d8	0
SRR3361104	#d7b5d8	0
SRR3361105	#d7b5d8	0
SRR3361108	#d7b5d8	0
SRR3361109	#d7b5d8	0
SRR3361110	#d7b5d8	0
SRR3361112	#d7b5d8	0
SRR3361113	#d7b5d8	0
SRR3361114	#d7b5d8	0
SRR3361115	#d7b5d8	0
SRR3361116	#d7b5d8	0
SRR3361118	#d7b5d8	0
SRR3361119	#d7b5d8	0
SRR3361120	#d7b5d8	0
SRR3361121	#d7b5d8	0
SRR3361122	#d7b5d8	0
SRR3361123	#d7b5d8	0
SRR3361124	#d7b5d8	0
SRR3361125	#d7b5d8	0
SRR3361126	#d7b5d8	0
SRR3361128	#d7b5d8	0
SRR3361129	#ce1256	1
SRR3361130	#d7b5d8	0
SRR3361131	#d7b5d8	0
SRR3361132	#d7b5d8	0
SRR3361133	#d7b5d8	0
SRR3361134	#d7b5d8	0
SRR3361135	#d7b5d8	0
SRR3361136	#d7b5d8	0
SRR3361137	#d7b5d8	0
SRR3361138	#d7b5d8	0
SRR3361139	#d7b5d8	0
SRR3361140	#d7b5d8	0
SRR3361141	#d7b5d8	0
SRR3361142	#d7b5d8	0
SRR3361143	#d7b5d8	0
SRR3361144	#d7b5d8	0
SRR3361145	#d7b5d8	0
SRR3361146	#d7b5d8	0
SRR3361147	#d7b5d8	0
SRR3361148	#d7b5d8	0
SRR3361149	#d7b5d8	0
SRR3361150	#d7b5d8	0
SRR3361151	#ce1256	1
SRR3361152	#d7b5d8	0
SRR3361154	#d7b5d8	0
SRR3361155	#d7b5d8	0
SRR3361156	#d7b5d8	0
SRR3361157	#d7b5d8	0
SRR3361158	#d7b5d8	0
SRR3361159	#d7b5d8	0
SRR3361160	#d7b5d8	0
SRR3361161	#d7b5d8	0
SRR3361162	#d7b5d8	0
SRR3361164	#d7b5d8	0
SRR3361165	#d7b5d8	0
SRR3361166	#d7b5d8	0
SRR3361167	#d7b5d8	0
SRR3361168	#ce1256	1
SRR3361169	#d7b5d8	0
SRR3361170	#d7b5d8	0
SRR3361171	#d7b5d8	0
SRR3361172	#d7b5d8	0
SRR3361173	#d7b5d8	0
SRR3361174	#d7b5d8	0
SRR3361175	#d7b5d8	0
SRR3361176	#d7b5d8	0
SRR3361177	#d7b5d8	0
SRR3361178	#d7b5d8	0
SRR3361179	#d7b5d8	0
SRR3361180	#d7b5d8	0
SRR3361181	#d7b5d8	0
SRR3361204	#d7b5d8	0
SRR3361205	#d7b5d8	0
SRR3361206	#d7b5d8	0
SRR3361207	#d7b5d8	0
SRR3361208	#d7b5d8	0
SRR3361209	#d7b5d8	0
SRR3361211	#d7b5d8	0
SRR3361212	#d7b5d8	0
SRR3361213	#d7b5d8	0
SRR3361214	#d7b5d8	0
SRR3361215	#d7b5d8	0
SRR3361216	#d7b5d8	0
SRR3361217	#d7b5d8	0
SRR3361218	#d7b5d8	0
SRR3361219	#d7b5d8	0
SRR3361220	#d7b5d8	0
SRR3361221	#d7b5d8	0
SRR3361222	#d7b5d8	0
SRR3361223	#ce1256	1
SRR3361224	#d7b5d8	0
SRR3361225	#d7b5d8	0
SRR3361226	#d7b5d8	0
SRR3361227	#d7b5d8	0
SRR3361228	#d7b5d8	0
SRR3361229	#d7b5d8	0
SRR3361230	#d7b5d8	0
SRR3361231	#d7b5d8	0
SRR3361232	#d7b5d8	0
SRR3361233	#d7b5d8	0
SRR3361234	#d7b5d8	0
SRR3361235	#d7b5d8	0
SRR3361236	#d7b5d8	0
SRR3361237	#d7b5d8	0
SRR3361238	#d7b5d8	0
SRR3361239	#d7b5d8	0
SRR3361240	#d7b5d8	0
SRR3361241	#d7b5d8	0
SRR3361242	#d7b5d8	0
SRR3361243	#d7b5d8	0
SRR3361244	#d7b5d8	0
SRR3361245	#d7b5d8	0
SRR3361246	#d7b5d8	0
SRR3361247	#d7b5d8	0
SRR3361248	#d7b5d8	0
SRR3361249	#d7b5d8	0
SRR3361250	#d7b5d8	0
SRR3361251	#d7b5d8	0
SRR3361252	#ce1256	1
SRR3361253	#d7b5d8	0
SRR3361254	#d7b5d8	0
SRR3361255	#d7b5d8	0
SRR3361256	#d7b5d8	0
SRR3361257	#d7b5d8	0
SRR3361258	#d7b5d8	0
SRR3361259	#d7b5d8	0
SRR3361260	#d7b5d8	0
SRR3361261	#d7b5d8	0
SRR3361262	#d7b5d8	0
SRR3361263	#d7b5d8	0
SRR3361264	#d7b5d8	0
SRR3361265	#d7b5d8	0
SRR3361266	#d7b5d8	0
SRR3361267	#d7b5d8	0
SRR3361268	#d7b5d8	0
SRR3361269	#d7b5d8	0
SRR3361270	#d7b5d8	0
SRR3361271	#d7b5d8	0
SRR3361272	#d7b5d8	0
SRR3361273	#d7b5d8	0
SRR3361274	#d7b5d8	0
SRR3361275	#d7b5d8	0
SRR3361276	#d7b5d8	0
SRR3361277	#d7b5d8	0
SRR3361278	#d7b5d8	0
SRR3361279	#d7b5d8	0
SRR3361280	#d7b5d8	0
SRR3361281	#d7b5d8	0
SRR3361282	#d7b5d8	0
SRR3361283	#d7b5d8	0
SRR3361284	#d7b5d8	0
SRR3361285	#d7b5d8	0
SRR3361286	#d7b5d8	0
SRR3361287	#d7b5d8	0
SRR3361288	#d7b5d8	0
SRR3361289	#d7b5d8	0
SRR3361290	#d7b5d8	0
SRR3361291	#d7b5d8	0
SRR3361292	#d7b5d8	0
SRR3361293	#d7b5d8	0
SRR3361294	#d7b5d8	0
SRR3361295	#d7b5d8	0
SRR3361296	#d7b5d8	0
SRR3361297	#d7b5d8	0
SRR3361298	#d7b5d8	0
SRR3361299	#d7b5d8	0
SRR3361300	#d7b5d8	0
SRR3361301	#d7b5d8	0
SRR3361302	#d7b5d8	0
SRR3361303	#d7b5d8	0
SRR3361307	#d7b5d8	0
SRR3361308	#d7b5d8	0
SRR3361309	#d7b5d8	0
SRR3361310	#d7b5d8	0
SRR3361311	#d7b5d8	0
SRR3361312	#d7b5d8	0
SRR3361313	#d7b5d8	0
SRR3361314	#d7b5d8	0
SRR3361315	#ce1256	1
SRR3361316	#d7b5d8	0
SRR3361317	#d7b5d8	0
SRR3361318	#d7b5d8	0
SRR3361319	#ce1256	1
SRR3361320	#d7b5d8	0
SRR3361321	#d7b5d8	0
SRR3361322	#d7b5d8	0
SRR3361323	#d7b5d8	0
SRR3361324	#d7b5d8	0
SRR3361325	#d7b5d8	0
SRR3361326	#d7b5d8	0
SRR3361327	#d7b5d8	0
SRR3361328	#ce1256	1
SRR3361329	#d7b5d8	0
SRR3361331	#d7b5d8	0
SRR3361332	#d7b5d8	0
SRR3361333	#d7b5d8	0
SRR3361334	#d7b5d8	0
SRR3361335	#d7b5d8	0
SRR3361336	#d7b5d8	0
SRR3361337	#d7b5d8	0
SRR3361338	#d7b5d8	0
SRR3361339	#d7b5d8	0
SRR3361340	#d7b5d8	0
SRR3361341	#ce1256	1
SRR3361342	#d7b5d8	0
SRR3361343	#d7b5d8	0
SRR3361344	#d7b5d8	0
SRR3361345	#d7b5d8	0
SRR3361346	#d7b5d8	0
SRR3361347	#d7b5d8	0
SRR3361348	#d7b5d8	0
SRR3361349	#d7b5d8	0
SRR3361350	#d7b5d8	0
SRR3361351	#d7b5d8	0
SRR3361352	#d7b5d8	0
SRR3361353	#d7b5d8	0
SRR3361354	#d7b5d8	0
SRR3361355	#d7b5d8	0
SRR3361356	#d7b5d8	0
SRR3361357	#ce1256	1
SRR4343301	#d7b5d8	0
SRR4416030	#d7b5d8	0
SRR5198487	#d7b5d8	0
SRR5198489	#d7b5d8	0
SRR5198491	#d7b5d8	0
SRR5198493	#d7b5d8	0
SRR5235170	#d7b5d8	0
SRR5235175	#d7b5d8	0
SRR5235199	#d7b5d8	0
SRR5235206	#ce1256	1
SRR5235208	#d7b5d8	0
SRR5235209	#d7b5d8	0
SRR5235210	#d7b5d8	0
SRR5235212	#d7b5d8	0
SRR5235216	#d7b5d8	0
SRR5235227	#d7b5d8	0
SRR5235230	#d7b5d8	0
SRR5235257	#d7b5d8	0
SRR5235262	#d7b5d8	0
SRR5235267	#d7b5d8	0
SRR5235282	#d7b5d8	0
SRR5235303	#d7b5d8	0
SRR5235317	#ce1256	1
SRR5235319	#d7b5d8	0
SRR5235320	#ce1256	1
SRR5235365	#d7b5d8	0
SRR5235368	#d7b5d8	0
SRR5235369	#d7b5d8	0
SRR5235370	#d7b5d8	0
SRR5235371	#d7b5d8	0
SRR5235372	#d7b5d8	0
SRR5235381	#d7b5d8	0
SRR5235382	#d7b5d8	0
SRR5235383	#d7b5d8	0
SRR5235384	#d7b5d8	0
SRR5235385	#d7b5d8	0
SRR5235386	#d7b5d8	0
SRR5235387	#d7b5d8	0
SRR5801802	#d7b5d8	0
SRR5801803	#d7b5d8	0
SRR5801805	#d7b5d8	0
SRR5801806	#d7b5d8	0
SRR5801807	#d7b5d8	0
SRR5801808	#d7b5d8	0
SRR5801811	#d7b5d8	0
SRR5801812	#d7b5d8	0
SRR5801813	#d7b5d8	0
SRR5801814	#d7b5d8	0
SRR5801816	#d7b5d8	0
SRR5801817	#d7b5d8	0
SRR5801818	#d7b5d8	0
SRR5801819	#d7b5d8	0
SRR5801821	#d7b5d8	0
SRR5801822	#d7b5d8	0
SRR5801823	#d7b5d8	0
SRR5801824	#d7b5d8	0
SRR5801825	#d7b5d8	0
SRR5801827	#d7b5d8	0
SRR5801828	#d7b5d8	0
SRR5801829	#d7b5d8	0
SRR5801830	#d7b5d8	0
SRR5801833	#d7b5d8	0
SRR5801834	#d7b5d8	0
SRR5801837	#d7b5d8	0
SRR5801838	#d7b5d8	0
SRR5801840	#d7b5d8	0
SRR5801852	#d7b5d8	0
SRR5801853	#d7b5d8	0
SRR5801854	#d7b5d8	0
SRR5801855	#d7b5d8	0
SRR5801858	#d7b5d8	0
SRR5801859	#d7b5d8	0
SRR5801872	#d7b5d8	0
SRR5801874	#d7b5d8	0
SRR5801875	#d7b5d8	0
SRR5801876	#d7b5d8	0
SRR5801886	#d7b5d8	0
SRR5801887	#d7b5d8	0
SRR5801888	#d7b5d8	0
SRR5801889	#d7b5d8	0
SRR5801891	#d7b5d8	0
SRR5827018	#d7b5d8	0
SRR5827019	#d7b5d8	0
SRR5827020	#d7b5d8	0
SRR5827021	#d7b5d8	0
SRR5827022	#d7b5d8	0
SRR5827023	#d7b5d8	0
SRR5827024	#d7b5d8	0
SRR5827025	#d7b5d8	0
SRR5827026	#d7b5d8	0
SRR5827027	#d7b5d8	0
SRR5827028	#d7b5d8	0
SRR5827029	#d7b5d8	0
SRR5827030	#d7b5d8	0
SRR5827031	#d7b5d8	0
SRR5827032	#d7b5d8	0
SRR5827033	#d7b5d8	0
SRR5827034	#d7b5d8	0
SRR5827035	#d7b5d8	0
SRR5827036	#d7b5d8	0
SRR5827037	#d7b5d8	0
SRR5827038	#d7b5d8	0
SRR5827039	#d7b5d8	0
SRR5827040	#d7b5d8	0
SRR5827041	#d7b5d8	0
SRR5827042	#d7b5d8	0
SRR5827043	#d7b5d8	0
SRR5827044	#d7b5d8	0
SRR5827045	#d7b5d8	0
SRR5827046	#d7b5d8	0
SRR5827047	#ce1256	1
SRR5827048	#ce1256	1
SRR5827049	#d7b5d8	0
SRR5827050	#ce1256	1
SRR5827051	#d7b5d8	0
SRR5827052	#d7b5d8	0
SRR5827053	#d7b5d8	0
SRR5827054	#d7b5d8	0
SRR5827055	#d7b5d8	0
SRR5827056	#d7b5d8	0
SRR5827057	#d7b5d8	0
SRR5827058	#ce1256	1
SRR5827059	#d7b5d8	0
SRR5827060	#d7b5d8	0
SRR5827061	#d7b5d8	0
SRR5827062	#d7b5d8	0
SRR5827063	#d7b5d8	0
SRR5827064	#d7b5d8	0
SRR5827065	#ce1256	1
SRR5827066	#d7b5d8	0
SRR5827067	#d7b5d8	0
SRR5827068	#d7b5d8	0
SRR5827069	#d7b5d8	0
SRR5827070	#d7b5d8	0
SRR5827071	#d7b5d8	0
SRR5827072	#d7b5d8	0
SRR5827073	#d7b5d8	0
SRR5827074	#d7b5d8	0
SRR5827075	#d7b5d8	0
SRR5827076	#d7b5d8	0
SRR5827077	#d7b5d8	0
SRR5827078	#ce1256	1
SRR5827079	#ce1256	1
SRR5827080	#d7b5d8	0
SRR5827081	#d7b5d8	0
SRR5827082	#d7b5d8	0
SRR5827083	#d7b5d8	0
SRR5827084	#d7b5d8	0
SRR5827085	#d7b5d8	0
SRR5827086	#d7b5d8	0
SRR5827087	#d7b5d8	0
SRR5827088	#d7b5d8	0
SRR5827089	#d7b5d8	0
SRR5827090	#d7b5d8	0
SRR5827091	#ce1256	1
SRR5827092	#d7b5d8	0
SRR5827093	#d7b5d8	0
SRR5827094	#d7b5d8	0
SRR5827095	#ce1256	1
SRR5827096	#ce1256	1
SRR5827097	#ce1256	1
SRR5827098	#d7b5d8	0
SRR5827099	#ce1256	1
SRR5827100	#d7b5d8	0
SRR5827101	#d7b5d8	0
SRR5827102	#ce1256	1
SRR5827103	#d7b5d8	0
SRR5827104	#d7b5d8	0
SRR5827105	#d7b5d8	0
SRR5827106	#d7b5d8	0
SRR5827107	#ce1256	1
SRR5827108	#d7b5d8	0
SRR5827109	#d7b5d8	0
SRR5827110	#d7b5d8	0
SRR5827111	#d7b5d8	0
SRR5827112	#d7b5d8	0
SRR5827113	#d7b5d8	0
SRR5827114	#d7b5d8	0
SRR5827115	#ce1256	1
SRR5827116	#d7b5d8	0
SRR5827117	#d7b5d8	0
SRR5827118	#d7b5d8	0
SRR5827119	#d7b5d8	0
SRR5827120	#d7b5d8	0
SRR5827121	#d7b5d8	0
SRR5827122	#d7b5d8	0
SRR5827123	#ce1256	1
SRR5827124	#d7b5d8	0
SRR5827125	#d7b5d8	0
SRR5827126	#d7b5d8	0
SRR5827127	#d7b5d8	0
SRR5827128	#d7b5d8	0
SRR5827129	#d7b5d8	0
SRR5827130	#d7b5d8	0
SRR5827131	#d7b5d8	0
SRR5827132	#d7b5d8	0
SRR5827133	#d7b5d8	0
SRR5827134	#d7b5d8	0
SRR5827135	#ce1256	1
SRR5827136	#d7b5d8	0
SRR5827137	#d7b5d8	0
SRR5827138	#d7b5d8	0
SRR5827139	#d7b5d8	0
SRR5827140	#d7b5d8	0
SRR5827141	#d7b5d8	0
SRR5827142	#d7b5d8	0
SRR5827143	#d7b5d8	0
SRR5827144	#ce1256	1
SRR5827145	#d7b5d8	0
SRR5827146	#d7b5d8	0
SRR5827147	#d7b5d8	0
SRR5827148	#ce1256	1
SRR5827149	#ce1256	1
SRR5827150	#d7b5d8	0
SRR5827151	#d7b5d8	0
SRR5827152	#d7b5d8	0
SRR5827153	#d7b5d8	0
SRR5827154	#d7b5d8	0
SRR5827155	#d7b5d8	0
SRR5827156	#d7b5d8	0
SRR5827157	#d7b5d8	0
SRR5827158	#d7b5d8	0
SRR5827159	#d7b5d8	0
SRR5827160	#d7b5d8	0
SRR5827161	#d7b5d8	0
SRR5827162	#d7b5d8	0
SRR5827163	#ce1256	1
SRR5827164	#d7b5d8	0
SRR5827165	#d7b5d8	0
SRR5827166	#d7b5d8	0
SRR5827167	#d7b5d8	0
SRR5827168	#d7b5d8	0
SRR5827169	#d7b5d8	0
SRR5827170	#d7b5d8	0
SRR5827171	#d7b5d8	0
SRR5827172	#d7b5d8	0
SRR5827173	#d7b5d8	0
SRR5827174	#d7b5d8	0
SRR5827175	#d7b5d8	0
SRR5827176	#d7b5d8	0
SRR5827177	#d7b5d8	0
